Date,SKU,Ordered Quantity,Sold Quantity,Cost,Price
5/29/2016,Binders,3,3,6.64,3.76
5/29/2016,Art,4,2,2.06,2.22
5/29/2016,Furnishings,5,3,10.07,14.92
5/30/2016,Binders,5,2,18.85,11.31
5/30/2016,Binders,5,2,13.46,7.48
5/30/2016,Chairs,3,2,375.74,400.78
5/30/2016,Binders,6,3,1.43,0.79
5/30/2016,Paper,2,1,20.9,32.79
5/30/2016,Binders,3,2,2.95,1.64
5/30/2016,Copiers,3,2,384.99,419.99
6/2/2016,Storage,4,1,77.74,64.78
6/4/2016,Paper,5,2,20.11,37.94
6/4/2016,Paper,7,5,3.3,5.18
6/4/2016,Furnishings,8,5,155.28,83.94
6/4/2016,Furnishings,4,3,5.45,3.9
6/4/2016,Phones,5,2,10.39,15.99
6/4/2016,Tables,5,5,59.55,35.45
6/4/2016,Furnishings,6,3,2.29,1.35
6/4/2016,Art,5,2,3.1,3.7
6/4/2016,Paper,3,3,2.64,4.98
6/4/2016,Machines,6,3,328.46,449.95
6/4/2016,Bookcases,4,1,131.65,136.78
6/4/2016,Furnishings,6,4,10.08,15.28
6/5/2016,Storage,4,4,36.99,31.15
6/5/2016,Labels,4,3,1.64,2.52
6/5/2016,Storage,3,2,133.34,180.19
6/5/2016,Art,2,2,4.19,5.58
6/5/2016,Labels,6,3,2.69,4.98
6/6/2016,Phones,5,4,74.88,82.06
6/6/2016,Storage,5,5,101.43,142.86
6/7/2016,Paper,6,5,3.37,6.48
6/7/2016,Binders,2,1,3.23,4.78
6/7/2016,Paper,3,1,2.41,4.73
6/9/2016,Phones,3,3,52.5,59.16
6/9/2016,Machines,5,2,361.76,347.85
6/10/2016,Labels,2,2,5.38,10.35
6/10/2016,Tables,5,4,388.18,333.92
6/10/2016,Paper,7,5,3.37,6.48
6/10/2016,Labels,8,8,1.96,2.95
6/11/2016,Binders,7,4,0.87,0.34
6/11/2016,Binders,4,4,5.48,2.07
6/11/2016,Furnishings,8,7,3.09,1.79
6/11/2016,Accessories,6,3,55.99,79.99
6/12/2016,Labels,4,2,3.87,7.31
6/12/2016,Appliances,2,1,151.96,208.16
6/12/2016,Binders,6,3,2.9,5.58
6/12/2016,Furnishings,4,3,9.56,15.68
6/12/2016,Binders,4,4,4.24,7.71
6/12/2016,Storage,9,6,27.19,37.76
6/12/2016,Envelopes,10,9,7.03,12.78
6/12/2016,Phones,8,7,6.9,9.72
6/12/2016,Machines,3,3,321.59,335.99
6/12/2016,Paper,8,7,28.55,44.78
6/12/2016,Paper,6,5,2.95,4.62
6/13/2016,Phones,3,3,94.49,125.99
6/13/2016,Labels,3,3,3.4,6.3
6/14/2016,Art,4,4,1.25,1.76
6/14/2016,Furnishings,6,3,1.54,2.91
6/14/2016,Accessories,1,1,19.62,29.29
6/14/2016,Art,3,3,2.04,2.88
6/16/2016,Paper,6,5,4.91,9.27
6/17/2016,Storage,8,6,26.07,34.76
6/17/2016,Paper,7,5,3.37,6.48
6/17/2016,Chairs,8,5,62.46,63.88
6/17/2016,Paper,2,2,3.79,7.28
6/17/2016,Accessories,5,2,13.35,15
6/17/2016,Binders,7,4,8.03,12.12
6/17/2016,Art,3,1,0.84,1.68
6/17/2016,Paper,3,2,28.55,55.98
6/17/2016,Storage,3,3,13.44,13.58
6/19/2016,Paper,4,2,4.54,8.56
6/20/2016,Accessories,3,3,13.35,15
6/20/2016,Phones,4,2,7.85,10.9
6/20/2016,Art,2,2,1.91,2.58
6/20/2016,Paper,8,6,3.37,6.48
6/20/2016,Paper,9,8,3.73,5.63
6/20/2016,Binders,9,6,8.59,4.95
6/20/2016,Paper,6,3,3.37,5.18
6/20/2016,Appliances,5,2,207.06,223.85
6/20/2016,Paper,7,7,3.47,6.68
6/20/2016,Binders,5,3,3.76,5.9
6/20/2016,Appliances,5,2,8.06,10.89
6/20/2016,Storage,3,3,50.74,53.98
6/20/2016,Chairs,2,2,84.82,80.78
6/20/2016,Accessories,6,4,17.39,23.99
6/20/2016,Paper,4,2,3.37,5.18
6/23/2016,Labels,4,4,16.49,30.53
6/23/2016,Labels,7,5,1.96,3.69
6/23/2016,Storage,7,5,57.18,64.98
6/23/2016,Paper,3,3,25.92,48.91
6/23/2016,Fasteners,3,2,1.25,1.98
6/23/2016,Supplies,9,7,116.92,119.31
6/24/2016,Phones,6,4,11.95,9.56
6/24/2016,Phones,12,9,35.27,48.99
6/24/2016,Appliances,5,2,14.16,4.36
6/25/2016,Chairs,4,3,146.72,140.69
6/25/2016,Binders,4,4,16.5,9.52
6/25/2016,Storage,6,6,50.87,42.39
6/25/2016,Appliances,4,3,14.59,20.27
6/26/2016,Art,5,5,1.62,2.94
6/26/2016,Storage,5,5,123.95,140.85
6/26/2016,Storage,7,5,2.77,2.98
6/26/2016,Accessories,5,2,5.02,6.81
6/26/2016,Furnishings,3,3,5.24,7.38
6/27/2016,Paper,10,7,3.61,5.35
6/27/2016,Chairs,4,3,182.46,179.89
6/28/2016,Phones,5,3,107.99,119.99
6/28/2016,Binders,6,3,1.65,2.58
6/28/2016,Binders,2,2,10.91,16.78
6/29/2016,Storage,9,6,28.78,31.98
7/1/2016,Binders,4,2,3.83,7.1
7/1/2016,Paper,3,2,3.37,6.48
7/1/2016,Binders,2,2,15.17,29.17
7/2/2016,Chairs,4,1,175.67,195.18
7/3/2016,Paper,2,2,3.37,6.48
7/3/2016,Fasteners,5,2,1.94,1.98
7/4/2016,Furnishings,8,5,3.35,5.08
7/4/2016,Envelopes,3,2,11.65,21.98
7/4/2016,Bookcases,6,5,210.69,255.83
7/4/2016,Storage,4,4,6.84,6.98
7/7/2016,Supplies,9,7,5.78,6.51
7/7/2016,Furnishings,6,5,28.47,43.13
7/7/2016,Furnishings,11,8,10.93,7.54
7/7/2016,Fasteners,1,1,1.81,2.63
7/7/2016,Paper,9,9,1.78,2.63
7/7/2016,Chairs,2,2,133.93,126.69
7/7/2016,Chairs,7,4,72.89,71.99
7/7/2016,Copiers,5,5,370.99,559.99
7/7/2016,Paper,3,1,24.47,48.94
7/8/2016,Phones,12,9,83.97,95.96
7/8/2016,Art,4,3,14.68,15.87
7/8/2016,Binders,2,2,16.64,9.98
7/8/2016,Storage,7,7,4.96,4.78
7/8/2016,Binders,6,4,3.71,2.18
7/8/2016,Chairs,4,3,196.1,220.96
7/8/2016,Phones,2,1,98.54,107.98
7/8/2016,Binders,6,3,4.42,6.43
7/8/2016,Phones,7,5,154.49,164.79
7/8/2016,Paper,3,2,5.49,7.99
7/9/2016,Chairs,5,2,167.74,204
7/9/2016,Furnishings,5,4,37.6,41.32
7/10/2016,Storage,4,2,7.65,8.38
7/10/2016,Storage,4,3,123.95,112.68
7/10/2016,Art,6,4,34.22,38.56
7/12/2016,Phones,6,6,14.76,15.96
7/14/2016,Phones,11,8,42.85,47.61
7/14/2016,Supplies,4,2,5.31,5.82
7/14/2016,Storage,1,1,7.85,11.21
7/14/2016,Binders,6,3,1.98,3.05
7/14/2016,Fasteners,9,7,1.03,2.01
7/14/2016,Art,8,7,4.49,5.98
7/14/2016,Binders,5,2,2.83,4.27
7/14/2016,Bookcases,7,4,139.35,144.78
7/14/2016,Phones,8,7,52.49,59.99
7/14/2016,Binders,3,2,4.51,7.08
7/14/2016,Accessories,5,2,10.88,14.5
7/14/2016,Fasteners,11,9,1.81,3.29
7/15/2016,Supplies,8,5,6.39,8.88
7/16/2016,Storage,5,3,11.17,12.41
7/16/2016,Paper,3,3,4.59,6.67
7/16/2016,Phones,3,3,57.59,47.99
7/16/2016,Phones,7,4,152.43,123.59
7/16/2016,Supplies,3,2,2.56,2.92
7/16/2016,Furnishings,4,3,4.46,3.18
7/17/2016,Storage,4,2,36.99,38.94
7/17/2016,Appliances,4,2,58.55,81.32
7/17/2016,Phones,4,3,105.47,199
7/17/2016,Paper,2,1,28.85,55.48
7/17/2016,Paper,3,3,3.95,7.31
7/17/2016,Storage,3,3,79.36,80.98
7/17/2016,Paper,4,1,3.9,7.64
7/17/2016,Paper,9,8,3.3,6.48
7/17/2016,Storage,4,1,217.44,265.17
7/18/2016,Chairs,5,3,167.74,181.34
7/18/2016,Binders,3,3,1.1,0.62
7/18/2016,Chairs,5,3,281.22,284.78
7/18/2016,Storage,3,2,296.78,296.78
7/18/2016,Storage,4,3,123.95,112.68
7/18/2016,Chairs,2,1,101.38,140.81
7/18/2016,Supplies,6,5,5.92,6.76
7/18/2016,Accessories,5,3,4.09,5.19
7/21/2016,Binders,2,1,3.24,1.94
7/22/2016,Labels,4,2,1.64,3.15
7/22/2016,Art,2,2,1.9,2.08
7/22/2016,Furnishings,3,2,4.15,5.82
7/22/2016,Accessories,4,1,73.67,109.95
7/22/2016,Storage,8,5,166.13,193.17
7/22/2016,Art,7,5,3.74,5.84
7/22/2016,Paper,5,5,3.37,6.48
7/23/2016,Art,2,2,16.29,17.61
7/23/2016,Appliances,2,2,8.59,11.85
7/23/2016,Machines,4,1,376.97,265.48
7/23/2016,Binders,5,4,7.56,2.85
7/25/2016,Binders,10,8,9.91,14.95
7/25/2016,Furnishings,5,4,43.48,63.94
7/25/2016,Chairs,5,2,111.73,120.78
7/25/2016,Furnishings,11,9,5.16,7.7
7/25/2016,Copiers,7,4,311.99,359.99
7/25/2016,Fasteners,7,6,1.79,3.58
7/25/2016,Appliances,6,5,43.29,48.78
7/25/2016,Labels,7,4,2.5,3.93
7/25/2016,Storage,3,1,7.57,7.89
7/25/2016,Paper,6,5,6.68,13.1
7/25/2016,Tables,11,8,255.16,303.76
7/29/2016,Storage,3,2,50.87,42.39
7/30/2016,Binders,5,3,7.72,3.09
7/31/2016,Appliances,6,4,52.7,70.79
7/31/2016,Phones,7,4,117.65,158.99
7/31/2016,Phones,3,1,85.67,118.99
7/31/2016,Furnishings,5,3,80.97,90.98
8/4/2016,Supplies,5,2,12.27,17.53
8/4/2016,Labels,1,1,2.23,4.13
8/4/2016,Furnishings,11,9,7.08,12.2
8/4/2016,Labels,5,2,2.5,4.91
8/4/2016,Binders,6,5,2.11,0.8
8/4/2016,Phones,4,2,136.07,151.19
8/4/2016,Binders,5,3,4.63,6.98
8/4/2016,Binders,5,3,2.6,3.93
8/6/2016,Paper,2,2,18.78,35.44
8/8/2016,Fasteners,6,4,1.88,2.79
8/8/2016,Paper,3,3,12.14,17.98
8/8/2016,Fasteners,5,3,7.7,7.78
8/8/2016,Tables,3,2,250.1,256.51
8/8/2016,Appliances,8,6,58.55,81.32
8/8/2016,Binders,8,5,1.98,3.05
8/9/2016,Paper,9,9,2.35,3.42
8/9/2016,Phones,3,2,20.15,22.39
8/9/2016,Appliances,5,4,126.37,142.38
8/12/2016,Paper,1,1,3.37,6.48
8/12/2016,Accessories,9,7,192.49,199.99
8/12/2016,Chairs,2,2,76.93,72.88
8/13/2016,Binders,9,8,2.43,1.4
8/13/2016,Paper,3,3,2.35,3.42
8/13/2016,Bookcases,4,2,108.88,120.98
8/13/2016,Binders,4,3,1.45,2.84
8/15/2016,Binders,5,3,10.91,6.29
8/15/2016,Appliances,6,3,36.7,40.78
8/15/2016,Phones,5,3,21.59,23.99
8/15/2016,Labels,2,1,1.64,3.15
8/15/2016,Phones,8,7,90.71,100.79
8/15/2016,Chairs,3,2,101.38,112.65
8/16/2016,Envelopes,4,3,1.92,3.62
8/17/2016,Binders,5,4,2.5,3.93
8/18/2016,Appliances,9,9,28.43,39.48
8/18/2016,Phones,3,1,28.39,39.99
8/20/2016,Phones,2,2,5.39,7.39
8/22/2016,Appliances,3,2,52.52,56.78
8/22/2016,Binders,2,2,2.99,1.66
8/22/2016,Envelopes,2,2,44.48,67.14
8/22/2016,Binders,3,2,5.61,2.16
8/23/2016,Storage,10,8,112.5,90.91
8/23/2016,Furnishings,4,3,10.93,7.54
8/23/2016,Accessories,9,7,99.96,95.2
8/23/2016,Machines,3,3,258.26,279.2
8/23/2016,Envelopes,6,5,14.41,27.18
8/23/2016,Paper,8,6,2.95,5.78
8/23/2016,Chairs,9,6,95.44,88.78
8/23/2016,Appliances,6,5,6.38,8.62
8/23/2016,Supplies,6,4,3.93,3.97
8/26/2016,Fasteners,5,3,1.77,3.41
8/26/2016,Paper,7,5,17.04,30.98
8/26/2016,Accessories,5,2,57.99,79.99
8/26/2016,Chairs,8,6,175.67,170.79
8/26/2016,Paper,2,1,3.37,6.48
8/26/2016,Chairs,6,4,375.74,400.78
8/26/2016,Art,6,3,1.28,1.82
8/26/2016,Accessories,4,2,17.39,23.99
8/26/2016,Art,5,2,2.23,4.13
8/27/2016,Supplies,5,5,12.49,10.3
8/27/2016,Paper,3,1,2.38,3.53
8/27/2016,Paper,2,1,2.95,4.62
8/27/2016,Supplies,4,4,12.24,13.79
8/27/2016,Paper,3,3,20.9,40.99
8/27/2016,Tables,4,1,223.65,244.62
8/27/2016,Phones,3,3,10.39,19.99
8/27/2016,Paper,12,9,4.98,9.06
8/27/2016,Fasteners,6,4,1.61,2.92
8/27/2016,Binders,6,5,3.02,5.8
8/28/2016,Paper,4,3,3.29,5.16
8/28/2016,Phones,3,3,33.48,36.19
8/28/2016,Binders,11,9,3.87,1.46
8/28/2016,Binders,4,4,6.64,2.51
8/28/2016,Bookcases,5,2,104.63,78.19
8/29/2016,Paper,9,7,6,9.23
8/29/2016,Accessories,5,3,35.59,31.99
8/29/2016,Binders,4,3,1.61,0.6
8/29/2016,Supplies,5,3,6.61,9.31
8/29/2016,Phones,6,4,4.13,5.5
8/29/2016,Tables,5,4,74.59,60.48
8/29/2016,Bookcases,5,4,61.46,40.97
8/29/2016,Binders,4,2,3.14,1.74
8/29/2016,Fasteners,9,7,1.85,1.51
8/30/2016,Phones,4,3,119.59,96.97
8/30/2016,Storage,4,2,25.42,27.11
8/30/2016,Chairs,6,4,261.31,196.69
8/30/2016,Labels,12,10,6.64,10.02
8/30/2016,Binders,6,6,10.91,6.29
9/1/2016,Accessories,4,1,4.48,6.79
9/1/2016,Paper,5,2,6.51,12.28
9/1/2016,Binders,4,1,1.98,3.05
9/1/2016,Paper,5,4,6.51,12.28
9/1/2016,Binders,7,4,734.93,1088.79
9/1/2016,Envelopes,5,2,5.47,10.94
9/1/2016,Paper,6,6,3.43,5.08
9/1/2016,Phones,5,2,14.39,11.99
9/1/2016,Fasteners,8,7,1.61,2.38
9/2/2016,Art,4,2,27.93,37.74
9/2/2016,Furnishings,5,2,14.99,19.99
9/2/2016,Fasteners,1,1,1.16,1.81
9/2/2016,Binders,4,2,2.19,4.13
9/3/2016,Binders,7,5,380.49,228.29
9/3/2016,Phones,3,3,109.19,93.59
9/3/2016,Furnishings,4,3,58.07,27.98
9/3/2016,Binders,5,3,7.93,2.94
9/3/2016,Paper,9,7,3.72,6.88
9/3/2016,Storage,7,5,8.07,10.9
9/4/2016,Art,4,1,2.89,3.91
9/4/2016,Art,3,3,18.45,20.79
9/5/2016,Furnishings,3,2,36.23,41.4
9/5/2016,Furnishings,3,1,8.55,12.22
9/5/2016,Storage,5,3,57.18,64.98
9/5/2016,Storage,5,3,16.79,23.65
9/5/2016,Paper,7,4,12.33,22.84
9/5/2016,Chairs,4,3,71.26,80.98
9/5/2016,Labels,8,7,1.64,3.15
9/5/2016,Phones,6,3,65.89,92.8
9/5/2016,Art,3,3,26.99,35.98
9/5/2016,Chairs,8,7,53.24,49.69
9/5/2016,Accessories,11,8,10.88,14.5
9/5/2016,Binders,8,5,3.38,1.91
9/5/2016,Envelopes,4,3,5.28,7.82
9/5/2016,Binders,7,7,21.31,12.29
9/5/2016,Phones,3,2,50.99,54.39
9/5/2016,Paper,5,3,2.35,3.42
9/5/2016,Appliances,4,3,76.39,20.93
9/5/2016,Fasteners,9,9,2.69,3.16
9/6/2016,Appliances,6,6,9.22,12.98
9/6/2016,Accessories,2,2,10.35,15.93
9/6/2016,Bookcases,4,3,210.69,240.78
9/6/2016,Envelopes,4,3,21.99,31.98
9/6/2016,Binders,4,2,2.83,1.6
9/6/2016,Storage,1,1,9.98,10.78
9/8/2016,Storage,6,3,10.79,11.98
9/8/2016,Bookcases,7,4,678.35,599.07
9/8/2016,Storage,6,4,40.98,32.78
9/8/2016,Accessories,4,2,28.43,28.79
9/8/2016,Binders,4,2,10.73,16.51
9/8/2016,Binders,4,4,10.91,16.78
9/8/2016,Bookcases,5,3,53.34,57.98
9/8/2016,Labels,6,4,1.96,3.69
9/8/2016,Furnishings,2,2,10.96,7.07
9/8/2016,Tables,5,3,300.74,200.49
9/8/2016,Appliances,3,1,145.24,207.48
9/8/2016,Art,4,2,32.11,35.18
9/8/2016,Phones,8,5,7.64,11.99
9/9/2016,Binders,2,2,4.57,7.31
9/9/2016,Binders,6,4,9.17,13.84
9/9/2016,Furnishings,6,4,6.75,3.75
9/10/2016,Storage,4,2,25.28,29.74
9/10/2016,Paper,4,1,3.61,6.69
9/10/2016,Art,5,3,19.71,22.52
9/10/2016,Tables,7,5,67.06,60.19
9/10/2016,Phones,8,5,133.19,143.99
9/11/2016,Paper,2,1,4.03,7.61
9/11/2016,Accessories,16,13,208.57,257.49
9/11/2016,Paper,3,2,2.9,4.22
9/11/2016,Phones,11,9,98.54,80.99
9/11/2016,Binders,5,3,13.46,7.48
9/11/2016,Storage,5,5,6.75,7.5
9/11/2016,Copiers,9,8,105.99,199.99
9/11/2016,Envelopes,1,1,5.66,11.09
9/12/2016,Furnishings,6,4,2.89,3.78
9/12/2016,Chairs,2,2,207.13,233.38
9/12/2016,Furnishings,2,1,13.52,15.23
9/12/2016,Labels,5,3,1.41,2.09
9/14/2016,Paper,7,4,3.37,6.48
9/15/2016,Paper,2,1,3.47,5.34
9/15/2016,Binders,2,2,273.51,420.78
9/15/2016,Paper,7,5,2.27,4.28
9/15/2016,Binders,8,7,4.69,6.95
9/17/2016,Art,4,3,4.49,6.7
9/17/2016,Phones,4,2,32.65,36.79
9/17/2016,Paper,1,1,3.37,6.48
9/17/2016,Machines,6,4,51.48,99
9/17/2016,Phones,5,3,102.17,145.95
9/17/2016,Furnishings,2,2,37.77,54.74
9/17/2016,Chairs,2,2,51.96,56.94
9/17/2016,Phones,3,2,48.83,52.79
9/17/2016,Binders,7,5,30.79,46.48
9/17/2016,Art,7,5,4.21,6.68
9/18/2016,Binders,3,1,2.89,4.62
9/18/2016,Tables,5,4,137.69,95.86
9/18/2016,Chairs,3,1,266.74,350.98
9/18/2016,Paper,4,2,3.53,6.54
9/18/2016,Storage,4,4,195.77,225.02
9/18/2016,Furnishings,5,3,1.25,1.78
9/18/2016,Chairs,4,2,53.24,49.69
9/18/2016,Art,4,1,2.3,2.67
9/18/2016,Chairs,2,2,245.69,315.89
9/18/2016,Furnishings,6,3,11.54,20.24
9/18/2016,Labels,1,1,1.95,3
9/19/2016,Chairs,3,2,375.74,350.69
9/19/2016,Binders,5,2,2.89,1.15
9/19/2016,Storage,9,9,124.93,178.47
9/19/2016,Paper,5,3,3.12,5.68
9/19/2016,Binders,4,3,8.59,16.51
9/19/2016,Chairs,7,4,157.02,218.08
9/19/2016,Paper,10,7,12.33,22.84
9/19/2016,Binders,6,6,2.12,4.24
9/19/2016,Supplies,4,3,6.61,9.31
9/19/2016,Supplies,2,2,2.44,2.52
9/19/2016,Accessories,5,5,28.49,49.99
9/19/2016,Furnishings,6,3,7.26,8.54
9/19/2016,Binders,5,3,2.59,3.98
9/19/2016,Supplies,3,3,1.46,2.08
9/20/2016,Paper,11,9,3.95,7.31
9/20/2016,Binders,2,2,91.79,135.99
9/20/2016,Art,5,4,2.15,2.94
9/20/2016,Paper,3,2,19.77,38.76
9/20/2016,Binders,5,2,16.42,24.32
9/22/2016,Art,5,3,12.06,13.59
9/22/2016,Phones,8,8,7.29,7.99
9/22/2016,Art,6,3,2.33,2.62
9/22/2016,Binders,11,9,1.5,0.83
9/22/2016,Labels,2,2,5.38,8.28
9/23/2016,Furnishings,9,6,93.22,88.78
9/23/2016,Art,4,2,2.3,2.46
9/23/2016,Storage,8,5,16.79,23.65
9/23/2016,Chairs,5,3,95.93,122.99
9/24/2016,Chairs,2,2,84.34,77.69
9/24/2016,Storage,2,2,19.51,20.98
9/24/2016,Paper,7,5,4.17,8.34
9/25/2016,Tables,3,3,199.2,131.06
9/25/2016,Labels,5,4,2.69,3.98
9/25/2016,Paper,10,9,4.17,6.67
9/25/2016,Binders,4,1,8.54,5.02
9/25/2016,Art,7,4,2.4,4.14
9/26/2016,Chairs,6,3,281.22,249.19
9/26/2016,Envelopes,2,2,2.79,4.46
9/26/2016,Bookcases,8,5,80.99,84.99
9/26/2016,Appliances,8,6,28.43,39.48
9/26/2016,Paper,5,5,3.05,5.98
9/26/2016,Accessories,4,4,19.75,25
9/26/2016,Paper,1,1,5.49,9.99
9/27/2016,Bookcases,9,7,168.82,136.67
9/28/2016,Paper,6,4,17.04,24.78
9/29/2016,Labels,5,4,2.69,3.98
9/29/2016,Art,7,7,4.32,5.84
9/29/2016,Paper,4,1,9.86,18.97
9/29/2016,Accessories,5,3,46.19,69.99
9/29/2016,Binders,5,3,10.91,20.98
9/29/2016,Art,9,9,2.02,2.88
9/30/2016,Binders,3,2,2.6,0.98
10/1/2016,Chairs,4,4,45.67,48.71
10/1/2016,Phones,2,2,25.51,34.95
10/1/2016,Furnishings,5,5,6.19,8.37
10/1/2016,Tables,4,1,446.29,330.59
10/1/2016,Accessories,3,3,19.55,26.5
10/1/2016,Paper,3,1,18.78,28.35
10/2/2016,Appliances,4,3,14.95,20.48
10/2/2016,Binders,6,6,15.83,9.13
10/3/2016,Envelopes,5,2,5.28,7.82
10/3/2016,Chairs,9,6,84.34,99.88
10/4/2016,Envelopes,10,7,5.76,8.54
10/7/2016,Binders,4,2,9.2,13.63
10/7/2016,Machines,5,3,258.26,279.2
10/8/2016,Furnishings,10,8,10.5,6.46
10/9/2016,Phones,5,4,9.89,5.99
10/13/2016,Paper,5,3,3.47,6.68
10/13/2016,Paper,1,1,18.78,35.44
10/13/2016,Art,7,4,2.02,2.88
10/13/2016,Fasteners,2,2,1.03,2.01
10/13/2016,Binders,5,3,16.5,25.39
10/13/2016,Supplies,6,6,7.91,10.98
10/13/2016,Furnishings,15,14,1.6,3.08
10/13/2016,Tables,6,5,238.6,145.49
10/13/2016,Furnishings,4,3,6.86,8.32
10/13/2016,Accessories,4,3,55.99,63.99
10/13/2016,Paper,3,2,2.64,4.14
10/13/2016,Furnishings,7,5,58.07,27.98
10/13/2016,Art,4,1,14.68,15.87
10/13/2016,Binders,10,7,2.47,0.9
10/14/2016,Accessories,4,3,48.97,59
10/14/2016,Chairs,2,1,92.33,102.59
10/14/2016,Accessories,2,1,16.74,22.7
10/14/2016,Paper,5,3,19.77,31.01
10/14/2016,Supplies,4,2,5.67,6.38
10/14/2016,Envelopes,6,4,5.47,8.75
10/14/2016,Paper,2,1,24.47,39.15
10/15/2016,Paper,2,2,12.33,22.84
10/15/2016,Paper,11,9,3.47,6.68
10/15/2016,Binders,7,5,5.74,8.34
10/15/2016,Paper,8,8,4.83,8.95
10/15/2016,Labels,10,7,1.47,2.88
10/15/2016,Labels,8,6,2.5,4.91
10/15/2016,Appliances,3,3,205.57,289.53
10/15/2016,Paper,4,2,3.37,6.48
10/15/2016,Phones,4,1,4.13,5.5
10/15/2016,Binders,6,4,16.42,30.4
10/15/2016,Binders,10,7,16.64,33.28
10/15/2016,Envelopes,9,6,5.66,11.09
10/15/2016,Appliances,4,3,9.66,14.42
10/17/2016,Binders,5,5,2.32,3.63
10/18/2016,Chairs,6,5,68.51,61.58
10/20/2016,Art,6,3,2.15,2.38
10/21/2016,Binders,6,4,3.19,5.8
10/21/2016,Supplies,5,2,3.61,3.68
10/21/2016,Storage,7,7,10.78,14.97
10/21/2016,Bookcases,5,4,193.13,260.98
10/21/2016,Paper,5,3,3.9,7.64
10/21/2016,Storage,3,3,50.97,51.48
10/21/2016,Binders,4,4,1.09,1.98
10/21/2016,Accessories,9,6,14.72,16.36
10/22/2016,Furnishings,5,5,4.27,6.28
10/22/2016,Furnishings,4,4,7.19,9.98
10/23/2016,Paper,12,10,20.11,37.94
10/23/2016,Furnishings,8,7,4.04,2.31
10/23/2016,Paper,4,3,12.33,18.27
10/25/2016,Phones,5,5,141.11,156.79
10/27/2016,Furnishings,5,3,6.97,13.4
10/27/2016,Appliances,4,4,8.02,10.98
10/27/2016,Binders,3,3,5.74,8.34
10/27/2016,Chairs,4,1,215.33,290.98
10/28/2016,Storage,6,6,11.17,15.51
10/28/2016,Phones,6,3,93.23,100.79
10/28/2016,Paper,6,5,3.37,6.48
10/28/2016,Storage,9,8,133.96,135.31
10/28/2016,Paper,4,3,9.86,18.97
10/28/2016,Furnishings,4,4,9.89,19.4
10/28/2016,Binders,4,1,7.71,14.28
10/28/2016,Paper,7,7,3.64,7.28
10/28/2016,Binders,5,3,10.73,16.51
10/28/2016,Furnishings,5,3,11.39,15.98
10/28/2016,Binders,6,5,13.47,7.49
10/28/2016,Furnishings,3,2,31.98,31.98
10/28/2016,Furnishings,3,3,41.26,55.02
10/28/2016,Binders,4,4,7.93,4.4
10/28/2016,Binders,6,5,12.98,7.64
10/29/2016,Storage,5,3,13.44,13.58
10/29/2016,Appliances,6,3,2.88,3.89
10/29/2016,Furnishings,7,5,6.97,13.4
10/30/2016,Art,2,2,4.09,5.84
10/31/2016,Chairs,5,5,101.38,98.57
10/31/2016,Storage,8,7,114.74,155.06
11/1/2016,Phones,5,2,7.85,10.9
11/1/2016,Envelopes,6,3,44.48,83.93
11/1/2016,Storage,9,9,11.63,12.41
11/1/2016,Accessories,4,3,16.74,22.7
11/3/2016,Art,2,2,26.59,37.98
11/3/2016,Binders,7,6,2.32,4.54
11/3/2016,Art,3,3,2.15,2.94
11/3/2016,Chairs,3,2,123.75,108.79
11/3/2016,Accessories,8,5,10.78,16.59
11/3/2016,Labels,9,7,6.64,12.53
11/3/2016,Appliances,7,4,167.98,275.37
11/3/2016,Fasteners,7,4,2.6,5
11/3/2016,Art,6,3,1.97,2.66
11/3/2016,Furnishings,5,5,2.99,4.82
11/3/2016,Art,1,1,6.13,8.75
11/3/2016,Tables,3,3,227.59,280.98
11/3/2016,Fasteners,7,7,1.46,2.18
11/3/2016,Appliances,5,2,14.51,21.66
11/3/2016,Binders,14,12,2.32,3.63
11/3/2016,Paper,4,3,19.77,38.76
11/3/2016,Binders,2,2,3.14,4.65
11/3/2016,Paper,4,3,3.37,6.48
11/3/2016,Paper,6,3,54.52,104.85
11/4/2016,Fasteners,3,3,1.83,3.58
11/4/2016,Furnishings,5,3,58.07,69.96
11/4/2016,Furnishings,8,7,3.12,5.47
11/5/2016,Binders,7,5,3.86,5.82
11/5/2016,Phones,5,2,19.99,11.99
11/5/2016,Tables,11,8,127.93,107.89
11/5/2016,Binders,6,3,3.27,1.19
11/5/2016,Bookcases,7,7,168.82,136.67
11/5/2016,Binders,5,3,10.91,4.2
11/5/2016,Accessories,5,5,25.36,34.39
11/5/2016,Binders,6,5,10.91,20.98
11/5/2016,Art,2,2,11.71,19.84
11/5/2016,Labels,6,5,5.38,10.35
11/6/2016,Chairs,2,2,45.29,40.71
11/6/2016,Furnishings,6,3,70.77,79.52
11/7/2016,Binders,4,2,9,13.84
11/7/2016,Binders,7,4,6.44,9.36
11/7/2016,Binders,5,4,4.55,6.74
11/7/2016,Supplies,2,2,4.03,5.68
11/7/2016,Labels,5,2,3.87,7.31
11/7/2016,Furnishings,6,3,2.87,4.94
11/7/2016,Accessories,3,3,32.49,39.99
11/8/2016,Bookcases,3,2,110.02,130.98
11/8/2016,Chairs,4,3,170.79,243.98
11/10/2016,Storage,8,7,16.25,22.26
11/10/2016,Binders,4,3,15.17,23.34
11/10/2016,Binders,7,4,2.19,3.3
11/10/2016,Paper,6,5,3.37,6.48
11/10/2016,Art,9,7,4.49,5.98
